ID=    1, predicted=         8, true=         8, accuracy=1.00
ID= 3096, predicted=         6, true=         6, accuracy=1.00
ID= 3097, predicted=         0, true=         0, accuracy=1.00
ID= 3098, predicted=         8, true=         8, accuracy=1.00
ID= 3099, predicted=         2, true=         2, accuracy=1.00
ID= 3100, predicted=         0, true=         0, accuracy=1.00
ID= 3101, predicted=         6, true=         6, accuracy=1.00
ID= 3102, predicted=         2, true=         2, accuracy=1.00
ID= 3103, predicted=         9, true=         9, accuracy=1.00
ID= 3104, predicted=         1, true=         1, accuracy=1.00
ID= 3105, predicted=         0, true=         0, accuracy=1.00
ID= 3106, predicted=         8, true=         8, accuracy=1.00
ID= 3107, predicted=         3, true=         3, accuracy=1.00
ID= 3108, predicted=         4, true=         4, accuracy=1.00
ID= 3109, predicted=         3, true=         3, accuracy=1.00
ID= 3110, predicted=         1, true=         1, accuracy=1.00
ID= 3111, predicted=         9, true=         9, accuracy=1.00
ID= 3112, predicted=         5, true=         5, accuracy=1.00
ID= 3113, predicted=         7, true=         7, accuracy=1.00
ID= 3114, predicted=         2, true=         2, accuracy=1.00
ID= 3115, predicted=         5, true=         5, accuracy=1.00
ID= 3116, predicted=         9, true=         9, accuracy=1.00
ID= 3117, predicted=         6, true=         6, accuracy=1.00
ID= 3118, predicted=         1, true=         1, accuracy=1.00
ID= 3119, predicted=         5, true=         5, accuracy=1.00
ID= 3120, predicted=         2, true=         2, accuracy=1.00
ID= 3121, predicted=         0, true=         0, accuracy=1.00
ID= 3122, predicted=         9, true=         9, accuracy=1.00
ID= 3123, predicted=         0, true=         0, accuracy=1.00
ID= 3124, predicted=         4, true=         4, accuracy=1.00
ID= 3125, predicted=         2, true=         2, accuracy=1.00
ID= 3126, predicted=         1, true=         7, accuracy=0.00
ID= 3127, predicted=         0, true=         0, accuracy=1.00
ID= 3128, predicted=         7, true=         7, accuracy=1.00
ID= 3129, predicted=         6, true=         6, accuracy=1.00
ID= 3130, predicted=         1, true=         1, accuracy=1.00
ID= 3131, predicted=         2, true=         2, accuracy=1.00
ID= 3132, predicted=         4, true=         4, accuracy=1.00
ID= 3133, predicted=         9, true=         9, accuracy=1.00
ID= 3134, predicted=         8, true=         8, accuracy=1.00
ID= 3135, predicted=         5, true=         9, accuracy=0.00
ID= 3136, predicted=         8, true=         8, accuracy=1.00
ID= 3137, predicted=         7, true=         7, accuracy=1.00
ID= 3138, predicted=         8, true=         8, accuracy=1.00
ID= 3139, predicted=         6, true=         6, accuracy=1.00
ID= 3140, predicted=         4, true=         4, accuracy=1.00
ID= 3141, predicted=         0, true=         0, accuracy=1.00
ID= 3142, predicted=         1, true=         1, accuracy=1.00
ID= 3143, predicted=         3, true=         3, accuracy=1.00
ID= 3144, predicted=         2, true=         2, accuracy=1.00
ID= 3145, predicted=         7, true=         7, accuracy=1.00
ID= 3146, predicted=         3, true=         3, accuracy=1.00
ID= 3147, predicted=         8, true=         8, accuracy=1.00
ID= 3148, predicted=         8, true=         8, accuracy=1.00
ID= 3149, predicted=         4, true=         4, accuracy=1.00
ID= 3150, predicted=         4, true=         4, accuracy=1.00
ID= 3151, predicted=         8, true=         8, accuracy=1.00
ID= 3152, predicted=         9, true=         9, accuracy=1.00
ID= 3153, predicted=         9, true=         9, accuracy=1.00
ID= 3154, predicted=         1, true=         1, accuracy=1.00
ID= 3155, predicted=         1, true=         1, accuracy=1.00
ID= 3156, predicted=         2, true=         7, accuracy=0.00
ID= 3157, predicted=         9, true=         9, accuracy=1.00
ID= 3158, predicted=         1, true=         1, accuracy=1.00
ID= 3159, predicted=         2, true=         2, accuracy=1.00
ID= 3160, predicted=         6, true=         6, accuracy=1.00
ID= 3161, predicted=         6, true=         6, accuracy=1.00
ID= 3162, predicted=         9, true=         9, accuracy=1.00
ID= 3163, predicted=         4, true=         4, accuracy=1.00
ID= 3164, predicted=         0, true=         0, accuracy=1.00
ID= 3165, predicted=         9, true=         9, accuracy=1.00
ID= 3166, predicted=         9, true=         9, accuracy=1.00
ID= 3167, predicted=         7, true=         7, accuracy=1.00
ID= 3168, predicted=         9, true=         9, accuracy=1.00
ID= 3169, predicted=         5, true=         5, accuracy=1.00
ID= 3170, predicted=         2, true=         2, accuracy=1.00
ID= 3171, predicted=         6, true=         6, accuracy=1.00
ID= 3172, predicted=         7, true=         7, accuracy=1.00
ID= 3173, predicted=         9, true=         5, accuracy=0.00
ID= 3174, predicted=         1, true=         1, accuracy=1.00
ID= 3175, predicted=         1, true=         1, accuracy=1.00
ID= 3176, predicted=         0, true=         0, accuracy=1.00
ID= 3177, predicted=         4, true=         4, accuracy=1.00
ID= 3178, predicted=         7, true=         7, accuracy=1.00
ID= 3179, predicted=         4, true=         4, accuracy=1.00
ID= 3180, predicted=         5, true=         5, accuracy=1.00
ID= 3181, predicted=         0, true=         0, accuracy=1.00
ID= 3182, predicted=         2, true=         2, accuracy=1.00
ID= 3183, predicted=         7, true=         7, accuracy=1.00
ID= 3184, predicted=         3, true=         3, accuracy=1.00
ID= 3185, predicted=         4, true=         4, accuracy=1.00
ID= 3186, predicted=         3, true=         3, accuracy=1.00
ID= 3187, predicted=         0, true=         0, accuracy=1.00
ID= 3188, predicted=         8, true=         8, accuracy=1.00
ID= 3189, predicted=         5, true=         5, accuracy=1.00
ID= 3190, predicted=         8, true=         8, accuracy=1.00
ID= 3191, predicted=         4, true=         4, accuracy=1.00
ID= 3192, predicted=         1, true=         1, accuracy=1.00
ID= 3193, predicted=         5, true=         5, accuracy=1.00
ID= 3194, predicted=         7, true=         7, accuracy=1.00
ID= 3195, predicted=         2, true=         2, accuracy=1.00
ID= 3196, predicted=         8, true=         8, accuracy=1.00
ID= 3197, predicted=         2, true=         2, accuracy=1.00
ID= 3198, predicted=         8, true=         8, accuracy=1.00
ID= 3199, predicted=         0, true=         0, accuracy=1.00
ID= 3200, predicted=         4, true=         4, accuracy=1.00
ID= 3201, predicted=         7, true=         7, accuracy=1.00
ID= 3202, predicted=         0, true=         0, accuracy=1.00
ID= 3203, predicted=         4, true=         4, accuracy=1.00
ID= 3204, predicted=         9, true=         9, accuracy=1.00
ID= 3205, predicted=         8, true=         8, accuracy=1.00
ID= 3206, predicted=         0, true=         0, accuracy=1.00
ID= 3207, predicted=         3, true=         3, accuracy=1.00
ID= 3208, predicted=         8, true=         8, accuracy=1.00
ID= 3209, predicted=         1, true=         1, accuracy=1.00
ID= 3210, predicted=         3, true=         3, accuracy=1.00
ID= 3211, predicted=         6, true=         6, accuracy=1.00
ID= 3212, predicted=         4, true=         4, accuracy=1.00
ID= 3213, predicted=         5, true=         5, accuracy=1.00
ID= 3214, predicted=         0, true=         0, accuracy=1.00
ID= 3215, predicted=         0, true=         0, accuracy=1.00
ID= 3216, predicted=         0, true=         0, accuracy=1.00
ID= 3217, predicted=         9, true=         9, accuracy=1.00
ID= 3218, predicted=         4, true=         4, accuracy=1.00
ID= 3219, predicted=         7, true=         7, accuracy=1.00
ID= 3220, predicted=         6, true=         6, accuracy=1.00
ID= 3221, predicted=         2, true=         2, accuracy=1.00
ID= 3222, predicted=         1, true=         1, accuracy=1.00
ID= 3223, predicted=         1, true=         1, accuracy=1.00
ID= 3224, predicted=         4, true=         4, accuracy=1.00
ID= 3225, predicted=         8, true=         8, accuracy=1.00
ID= 3226, predicted=         0, true=         0, accuracy=1.00
ID= 3227, predicted=         3, true=         3, accuracy=1.00
ID= 3228, predicted=         8, true=         8, accuracy=1.00
ID= 3229, predicted=         3, true=         3, accuracy=1.00
ID= 3230, predicted=         7, true=         7, accuracy=1.00
ID= 3231, predicted=         7, true=         7, accuracy=1.00
ID= 3232, predicted=         0, true=         0, accuracy=1.00
ID= 3233, predicted=         0, true=         0, accuracy=1.00
ID= 3234, predicted=         8, true=         8, accuracy=1.00
ID= 3235, predicted=         2, true=         2, accuracy=1.00
ID= 3236, predicted=         7, true=         7, accuracy=1.00
ID= 3237, predicted=         5, true=         5, accuracy=1.00
ID= 3238, predicted=         4, true=         4, accuracy=1.00
ID= 3239, predicted=         6, true=         6, accuracy=1.00
ID= 3240, predicted=         4, true=         4, accuracy=1.00
ID= 3241, predicted=         4, true=         4, accuracy=1.00
ID= 3242, predicted=         3, true=         3, accuracy=1.00
ID= 3243, predicted=         9, true=         9, accuracy=1.00
ID= 3244, predicted=         3, true=         3, accuracy=1.00
ID= 3245, predicted=         0, true=         0, accuracy=1.00
ID= 3246, predicted=         1, true=         1, accuracy=1.00
ID= 3247, predicted=         8, true=         8, accuracy=1.00
ID= 3248, predicted=         2, true=         1, accuracy=0.00
ID= 3249, predicted=         8, true=         8, accuracy=1.00
ID= 3250, predicted=         1, true=         1, accuracy=1.00
ID= 3251, predicted=         8, true=         8, accuracy=1.00
ID= 3252, predicted=         4, true=         4, accuracy=1.00
ID= 3253, predicted=         4, true=         4, accuracy=1.00
ID= 3254, predicted=         6, true=         6, accuracy=1.00
ID= 3255, predicted=         3, true=         5, accuracy=0.00
ID= 3256, predicted=         6, true=         6, accuracy=1.00
ID= 3257, predicted=         8, true=         8, accuracy=1.00
ID= 3258, predicted=         5, true=         5, accuracy=1.00
ID= 3259, predicted=         1, true=         1, accuracy=1.00
ID= 3260, predicted=         2, true=         2, accuracy=1.00
ID= 3261, predicted=         4, true=         4, accuracy=1.00
ID= 3262, predicted=         5, true=         5, accuracy=1.00
ID= 3263, predicted=         2, true=         2, accuracy=1.00
ID= 3264, predicted=         3, true=         3, accuracy=1.00
ID= 3265, predicted=         3, true=         3, accuracy=1.00
ID= 3266, predicted=         3, true=         3, accuracy=1.00
ID= 3267, predicted=         2, true=         1, accuracy=0.00
ID= 3268, predicted=         6, true=         6, accuracy=1.00
ID= 3269, predicted=         1, true=         1, accuracy=1.00
ID= 3270, predicted=         1, true=         1, accuracy=1.00
ID= 3271, predicted=         7, true=         7, accuracy=1.00
ID= 3272, predicted=         9, true=         4, accuracy=0.00
ID= 3273, predicted=         5, true=         5, accuracy=1.00
ID= 3274, predicted=         9, true=         9, accuracy=1.00
ID= 3275, predicted=         8, true=         8, accuracy=1.00
ID= 3276, predicted=         6, true=         6, accuracy=1.00
ID= 3277, predicted=         6, true=         4, accuracy=0.00
ID= 3278, predicted=         0, true=         0, accuracy=1.00
ID= 3279, predicted=         6, true=         6, accuracy=1.00
ID= 3280, predicted=         7, true=         7, accuracy=1.00
ID= 3281, predicted=         3, true=         3, accuracy=1.00
ID= 3282, predicted=         1, true=         1, accuracy=1.00
ID= 3283, predicted=         3, true=         3, accuracy=1.00
ID= 3284, predicted=         2, true=         2, accuracy=1.00
ID= 3285, predicted=         1, true=         6, accuracy=0.00
ID= 3286, predicted=         2, true=         2, accuracy=1.00
ID= 3287, predicted=         2, true=         2, accuracy=1.00
ID= 3288, predicted=         8, true=         8, accuracy=1.00
ID= 3289, predicted=         1, true=         1, accuracy=1.00
ID= 3290, predicted=         3, true=         3, accuracy=1.00
ID= 3291, predicted=         3, true=         3, accuracy=1.00
ID= 3292, predicted=         5, true=         5, accuracy=1.00
ID= 3293, predicted=         7, true=         7, accuracy=1.00
ID= 3294, predicted=         2, true=         2, accuracy=1.00
ID= 3295, predicted=         4, true=         4, accuracy=1.00
ID= 3296, predicted=         3, true=         3, accuracy=1.00
ID= 3297, predicted=         0, true=         0, accuracy=1.00
ID= 3298, predicted=         8, true=         8, accuracy=1.00
ID= 3299, predicted=         4, true=         4, accuracy=1.00
ID= 3300, predicted=         7, true=         7, accuracy=1.00
